StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location,District
e4qm,Sol Mate Club,Burgers,4.9,27,hong kong,"Shop C1, G/F, Block C, Merlin Centre, 55 Po On Road, Cheung Sha Wan,",Cheung Sha Wan
oe2p,Joystick,Western,4.9,374,hong kong,"Shop 205-211A, 2/F, D2 Place Two, 15 Cheung Shun Street, Lai Chi Kok,",Lai Chi Kok
mj2i,HOT-STAR Large Fried Chicken (Kowloon City),Fried Chicken,4.9,584,hong kong,"Shop G, G/F, 122 Nga Tsin Wai Road, Kowloon City,",Kowloon City
sf21,LemiNoodle,Rice Noodles,4.7,36,hong kong,"Shop 3, G/F, 84 Lion Rock Road, Kowloon City,",Kowloon City
ffr7,Princess Ma,Chinese,5.0,22,hong kong,"Shop A, G/F, The Ascent, 83 Shun Ning Road, Sham Shui Po,",Sham Shui Po
v0ww,Golden Wheat Thai Restaurant,Thai,4.3,209,hong kong,"G/F, 34 Nam Kok Road, Kowloon City,",Kowloon City
agie,Cafe Neo F,Cha Chaan Teng,4.9,191,hong kong,"G/F, 273 Castle Peak Road, Sham Shui Po,",Sham Shui Po
wpk7,Kotori_Lbird,Japanese,5.0,54,hong kong,"Room 1208, 12/F, Premier Centre, 20 Cheung Shun Street, Cheung Sha Wan,",Cheung Sha Wan
r2wa,BTS,Thai,4.7,220,hong kong,"G/F, 11 Nam Kwok Road, Kowloon City,",Kowloon City
m4io,Gwing Kee Goose Oil Noodles (Sham Shui Po),Chinese,4.8,370,hong kong,"No G07, G/F, Un Chau Shopping Centre, Sham Shui Po,",Sham Shui Po
x9bi,BrewJob Coffee (Tai Koo),Coffee,4.7,263,hong kong,"Shop A, 2/F, Cityplaza Four, 12 Taikoo Wan Road, Taikoo Shing, Quarry Bay,",Quarry Bay
v92d,Shun Fung Noodles Shop,Hong Kong,4.8,61,hong kong,"Shop No.10, Ground Floor, Wing Ning Building, 17 Cheung Fat ST, Sham Shui Po,",Sham Shui Po
hbx2,Yat Cafe (Lai Chi Kok),Cha Chaan Teng,4.9,379,hong kong,"Factory 2A, Ground Floor, Elite Industrial Centre, 883 Cheung Sha Wan Road, Lai Chi Kok,",Cheung Sha Wan
i7wh,Everlasting Water Japanese Diner,Japanese,5.0,201,hong kong,"Shop 3, G/F, High One, 571 Fuk Wa Street, Cheung Sha Wan,",Cheung Sha Wan
bsqa,Han Sik Mama (Cheung Sha Wan),Korean,4.9,57,hong kong,"Shop 4, G/F, Heya Aqua Shopping Centre, 500 Fuk Wing Street, Cheung Sha Wan,",Cheung Sha Wan
s9ts,Amaroni's (Festival Walk),Italian,4.9,442,hong kong,"SHOP 32, LG1, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG,",Kowloon Tong
x5vd,I Miss You,Taiwanese,4.8,402,hong kong,"Shop A9(4), G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
s1lb,Hau Fook Restaurant (73 Nam Kok Road),Hot Pot,5.0,22,hong kong,"G/F, 73 Nam Kok Road, Kowloon City,",Kowloon City
xv3o,ET Taiwanese Salted Flavored Chicken (Tai On Building),Taiwanese,4.4,23,hong kong,"Shop A64, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
v8hy,Ming Kee Dessert (Sai Wan Ho),HK Dessert,4.9,1471,hong kong,"G/F, Sai Wan Court, 138-140 Sai Wan Ho Street, Sai Wan Ho,",Sai Wan Ho
x4kj,Ming Kee Dessert 114,HK Dessert,4.9,3139,hong kong,"G/F, 110C Sai Wan Ho Street, Sai Wan Ho,",Sai Wan Ho
cdz5,President House Korean BBQ,Korean,4.6,31,hong kong,"Shop A1, G/F, Wing Fat Court, 506-510 Fuk Wing Street, Cheung Sha Wan,",Cheung Sha Wan
oss0,Hin Ho Curry Restaurant (Sai Wan Ho),Indian,4.9,32,hong kong,"Shop L, G/F, Lai Wan Building, 1 Tai Hong Street, Shau Kei Wan,",Shau Kei Wan
s6ee,Tai Sushi,Japanese,4.8,379,hong kong,"Shop D, G/F, Lai Wan Building, 33-55 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
v6ud,Noble Dessert (Cheung Sha Wan),HK Dessert,4.7,580,hong kong,"G/F, 412 UN CHAU STREET, CHEUNG SHA WAN, LAI CHI KOK, KOWLOON,",Cheung Sha Wan
bqv9,Chagui,Bubble Tea,4.8,20,hong kong,"Shop A27B, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
d1pv,YuYu Sushi,Sushi,4.9,74,hong kong,"Shop 2, 1st Floor, Heya Crystal, 399 Castle Peak Road, Cheung Sha Wan,",Cheung Sha Wan
w2me,Satay House,Skewers,4.9,670,hong kong,"Shop A28C, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
uhw4,Bayi Omurice,Japanese,4.9,724,hong kong,"Shop A15G, G/F, Tai On Building, 57-87 Sau Kei Wan Road, Sai Wan Ho,",Sai Wan Ho
r7vo,Thai House,Thai,4.7,64,hong kong,"Ground Floor, 47 South Wall Road, Kowloon City,",Kowloon City
w1su,Wall City Flavor,Chinese,4.5,23,hong kong,"Shop 126, 1/F, Kowloon City Plaza, 128 Carpenter Road, Kowloon City,",Kowloon City
p7tj,Délifrance (Lai Chi Kok),Western,4.9,796,hong kong,"Portion D of Unit C2, Ground Floor , HK Spinners Industrial Building Phase I & II, 800 Cheung Sha Wan Road, Lai Chi Kok,",Cheung Sha Wan
yb54,Master Fish Ball,Hong Kong,4.9,125,hong kong,"Shop 50B6, Ground Floor, Mei Foo Sun Chuen, 1-21 Glee Path, Mei Foo,",Mei Foo
v1va,Cheong Fat Thai Food,Thai,4.9,927,hong kong,"G/F, 25-27 South Wall Road, Kowloon City,",Kowloon City
k6pg,Kelicious Galley,International,4.1,62,hong kong,"Shop 307, 3/F, Cheung Sha Wan Plaza 833 Cheung Sha Wan Road Kowloon,",Cheung Sha Wan
c5fn,Fratelli - Artisan Pasta,Italian,4.8,101,hong kong,"Shop 112B, Ground Floor, The Pulse, 26-30 Beach Road, Repulse Bay,",Repulse Bay
w4pt,Lemon Thai Restaurant,Thai,5.0,416,hong kong,"G/F, 38-40 Southwall Road, Kowloon City,",Kowloon City
x0ne,simplylife Bakery Cafe (Festival Walk),Pasta,4.9,168,hong kong,"Portion A of Shop L2-30, 2/F, Festival Walk, 80 Tat Chee Avenue, Kowloon Tong,",Kowloon Tong
nng1,Lo Lai Cafe,Cha Chaan Teng,4.9,39,hong kong,"Shop 1, G/F, Sing Shun Centre, 495 Castle Peak Road, Lai Chi Kok,",Lai Chi Kok
w0he,Taste of Joy,Taiwanese,4.9,1387,hong kong,"Shop A33A, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
ep1s,Curry Republic,Indian,4.8,249,hong kong,"Ground Floor, 72 and 74 South Wall Road, Kowloon City,",Kowloon City
v2wn,Shalom,HK Dessert,4.8,218,hong kong,"SHOP A-B, 86 TAK KU LING ROAD, KOWLOON CITY, KOWLOON,",Kowloon City
w7ex,Tong Kee BBQ,Skewers,4.7,1135,hong kong,"Shop A2-8, G/F., Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho, Hong Kong,",Shau Kei Wan
b0ft,Fish Party,Sichuan,4.8,99,hong kong,"Shop A17B, G/F, Tai On Building, 57 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
d5bj,Ping House,Shanghainese,4.8,1273,hong kong,"Shop A, G/F, Shun Lee Commercial Building, 338-340 Castle Peak Road, Cheung Sha Wan,",Cheung Sha Wan
w0pc,Pavia,Italian,4.3,90,hong kong,"G/F, 85 Tak Ku Ling Road, Kowloon City,",Kowloon City
iv33,Soul Don Lunch,Hong Kong,4.9,119,hong kong,"Shop K5, G/F, Lai Wan Building, 1 Tai Hong Street, Sai Wan Ho,",Sai Wan Ho
dneh,Rose Home Kitchen,Western,4.8,69,hong kong,"Shop 9, Yeung On Building, 54 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
ifof,How Drunk (Lai Chi Kok),Chinese,5.0,196,hong kong,"Shop 1D, G/F, Elite Industrial Centre, Cheung Sha Wan Street, Lai Chi Kok, Kowloon,",Cheung Sha Wan
qquh,Crystal Point Restaurant,Dim Sum ,4.1,181,hong kong,"Shop A9-1, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
tqdc,Cs' Bakery,Western,5.0,80,hong kong,"Shop A1, G/F, On Yip Building, 100-104 Sai Wan Ho Street, Sai Wan Ho,",Sai Wan Ho
t957,Dao Dao Cafe,Cha Chaan Teng,4.7,47,hong kong,"Shop 1B, G/F, One Madison, 305 Castle Peak Road, Cheung Sha Wan,",Cheung Sha Wan
ilrt,All Nice Cafe,Cha Chaan Teng,4.4,49,hong kong,"Shop G, G/F, Hing Cheong Building, 27 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
v8my,One Home Restaurant,Cha Chaan Teng,4.5,1073,hong kong,"Shop H, G/F, Lai Wan Building, 33-55 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
xoco,Happy Together Snack Shop,Hong Kong,4.6,51,hong kong,"G/F, 45 Carpenter Road, Kowloon City,",Kowloon City
zy17,Lucky Thai,Thai,4.9,120,hong kong,"Shop CF-10, 2nd Floor, Po On Road Municipal Services Building, 325 Po On Road, Cheung Sha Wan,",Cheung Sha Wan
tcha,Ms. Wheel Pie,Taiwanese,4.9,42,hong kong,"Shop 50B7, G/F, Mei Foo Sun Chuen, 19 Glee Path, Mei Foo,",Mei Foo
mh4j,Hanmi (Lai Chi Kok) [Extended Delivery],Korean,4.9,12,hong kong,"Shop A2F, G/F, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Lok,",Lai Chi Kok
v9oa,Orange Elephant Thai Restaurant (Kowloon City),Thai,4.7,365,hong kong,"G/F, 31-33 Kai Tak Road, Kowloon City,",Kowloon City
qcr1,The Egg Don (Lai Chi Kok),Rice Bowl,4.9,967,hong kong,"Ding Dong Don, Workshop A2E, Ground Floor, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok,",Lai Chi Kok
v9gb,Ho Ho Kitchen (Kowloon City),Sichuan,4.9,833,hong kong,"G/F., No.80-82 Tak Ku Ling Road Kowloon City, Kowloon,",Kowloon City
r0ih,Little Noodle House (Shau Kei Wan),Sichuan,4.9,2773,hong kong,"Shop A55B, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
xho2,Street Bomber,Asian,5.0,19,hong kong,"Shop 3, G/F, Phase 4, Mei Foo Sun Chuen, 69-119 Broadway Street, Lai Chi Kok,",Mei Foo
hxcz,Ron's Dumpling,Cantonese,4.6,26,hong kong,"Shop 53, Podium, Phase 2, Mei Foo Sun Chuen, 5 Glee Path, Mei Foo,",Mei Foo
wdm7,Lemon Three Lemon Tea,Lemon Tea,4.9,85,hong kong,"Shop A24A, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
w8uh,Old Town Dumpling,Dumpling,4.4,265,hong kong,"G/F, 13 Cheung Wah Street, Cheung Sha Wan,",Cheung Sha Wan
uubu,Thai Mui Noodle,Thai,4.8,368,hong kong,"Shop A5, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
x0bi,Egg Kee,Hong Kong,4.9,61,hong kong,"Shops A3-6 & A3-7, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
u3qq,Fatty Moon Restaurant,Taiwanese,4.1,74,hong kong,"Shop 310, 3/F, Tower 1, Cheung Sha Wan Plaza, 833 Cheung Sha Wan Road, Lai Chi Kok,",Cheung Sha Wan
o5y2,Happy Cafe (Lai Chi Kok),Cha Chaan Teng,4.9,126,hong kong,"Shop B, G/F, Laws Commercial Plaza, 788 Cheung Sha Wan Road, Cheung Sha Wan,",Cheung Sha Wan
s1jn,Super Duper Noodles (Sai Wan Ho),Cart Noodles,4.9,1118,hong kong,"G/F, 116 Sai Wan Ho Street, Sai Wan Ho,",Sai Wan Ho
x5sv,Hoo Kee Restaurant,Cha Chaan Teng,4.7,690,hong kong,"Shop 4-5, G/F, Hung Yan Building, 38 Holy Cross Path, Sai Wan Ho,",Sai Wan Ho
i7sw,BB Spicy Sichuan Cuisine,Sichuan,4.8,324,hong kong,"Shop CB1A, Basement, Block C, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok,",Lai Chi Kok
em16,Fat Daddy Fried Chicken (Lai Chi Kok) [Extended Delivery],Fried Chicken,4.9,67,hong kong,"Workshop A4B, G/F, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok,",Lai Chi Kok
d1vs,Full Taste,Hong Kong,4.9,99,hong kong,"Shop A48A, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
qj6o,Catalpa,Japanese,4.9,34,hong kong,"Unit 105A, 1/F, Lai Sun Commercial Centre, 680 Cheung Sha Wan Road, Cheung Sha Wan,",Cheung Sha Wan
ox8k,Taiwan Bowl (Cheung Sha Wan),Taiwanese,4.8,1167,hong kong,"Shop 2, G/F, Heya Crystal Shopping Centre, 399 Castle Peak Road, Cheung Sha Wan,",Cheung Sha Wan
dmuj,Ah Yan Shredded Chicken,Shredded chicken,4.7,26,hong kong,"Shop 50B-5, G/F, Stage 2, Mei Foo Sun Chuen, 19 Glee Path, Lai Chi Kok,",Mei Foo
v1pz,Wing Chung Dai Pai Dong,Hong Kong,4.7,661,hong kong,"Shop 9, G/F, Parker33, 33 Shing On Street, Sai Wan Ho,",Sai Wan Ho
w01x,Catering Man,Cha Chaan Teng,4.9,80,hong kong,"Shop A, G/F, Trendy Centre, 682-684 Castle Peak Road, Cheung Sha Wan,",Cheung Sha Wan
w9mu,Sakura (Sai Wan Ho),Sushi,4.9,622,hong kong,"Shop 48B, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
e8qq,Secret-in,Hong Kong,4.9,306,hong kong,"Shop 3-4, Ground Floor, Winsum Industrial Building, 588-592 Castle Peak Road, Lai Chi Kok,",Lai Chi Kok
ferb,De Viet Pho Express (Airside),Vietnamese,4.3,11,hong kong,"Stall 7, Shop L504-L505, 5/F, Airside, 2 Concorde Road, Kai Tak,",Kai Tak
j67p,Memories Inn,Skewers,4.7,284,hong kong,"Ground Floor, Cheung Fai Building, 405 Po On Road, Cheung Sha Wan,",Cheung Sha Wan
v8yz,Yu Kee Tong Shui,Hong Kong,4.9,265,hong kong,"SHOP 11,G/F, CHEUNG WAH COURT, 471 UN CHAU STREET, CHEUNG SHA WAN, KOWLOON,",Cheung Sha Wan
w4fx,Morii Espresso Bar,Coffee,5.0,200,hong kong,"Area A, G/F, Enterprise Square, 9 Sheung Yuet Road, Kowloon Bay,",Kowloon Bay
w1yk,Big Brother Kitchen,Hong Kong,4.9,925,hong kong,"Shop A63A, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
v3fz,Tea Well,Bubble Tea,4.9,359,hong kong,"Shop F2, G/F, Green Court, 498 Un Chau Street, Cheung Sha Wan,",Cheung Sha Wan
zxd8,Ju Chuan Skewers (Cheung Sha Wan),Hong Kong,4.8,20,hong kong,"Shop 1, G/F, Cheung Fai Building, 41-51 Cheung Wah Street, Cheung Sha Wan,",Cheung Sha Wan
ab7y,Pousutong,Drinks,5.0,21,hong kong,"Shop 5, G/F, 473-475 Un Chau Street, Sham Shui Po,",Sham Shui Po
pt7n,Nam Dou,International,4.6,322,hong kong,"Shop B at B/F & Shop B at G/F, Dollar Building, 143-145 Shau Kei Wan Road, Shau Kei Wan,",Shau Kei Wan
uykm,ADD+,International,4.9,84,hong kong,"Unit A, 2/F, Por Yen Building, 478 Castle Peak Road, Cheung Sha Wan,",Cheung Sha Wan
w8uy,Suet Shan 1956 (Cheung Sha Wan),Cha Chaan Teng,4.9,662,hong kong,"SHOP 4-5, G/F, TONG KING BUILDING, 413 CASTLE PEAK ROAD, CHEUNG SHA WAN,",Cheung Sha Wan
x6fk,Trusty Congee King*Michelin (Megabox),Congee,4.9,410,hong kong,"Shop No.7, L10/F, MegaBox, 38 Wang Chiu Road, Kowloon Bay,",Kowloon Bay
v9rq,Hon One Korean Restaurant,Korean,5.0,372,hong kong,"Shop 1-3, G/F, Marina House, 68 Hing Man Street, Sai Wan Ho,",Sai Wan Ho
pono,Yuk Mi Jeong Dam (Airside),Korean,4.9,10,hong kong,"Shop L506, 5/F, Airside, 2 Concorde Road, Kai Tak,",Kai Tak
ok3h,Food Expression (Kowloon Bay),Asian,4.7,122,hong kong,"Unit 1, 1st Floor, Enterprise Square Three, 39 Wang Chiu Road, Kowloon Bay,",Kowloon Bay
pa66,Nam Nam Vietnamese Cuisine,Vietnamese,4.8,21,hong kong,"Shop L119, 1/F, Airside, 2 Concorde Road, Kai Tak,",Kai Tak
w9bq,Mak Kitchen,Cha Chaan Teng,4.9,4238,hong kong,"G/F, 218 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
w2uk,Tai Chung Wah Restaurant,Hong Kong,4.6,347,hong kong,"shop nos. 1-3, G/F, 550-554 fuk wing street,shum shui po, kln,",Shum Shui Po
y1mm,Rest House,Western,4.9,14,hong kong,"Shop 4, G/F, Golden Jade Heights, 482-492 Un Chau Street, Cheung Sha Wan,",Cheung Sha Wan
lg3y,Monster BBQ Restaurant,Siu Mei,4.9,342,hong kong,"Flat A & B, G/F, Seaview Garden, 300 Shau Kei Wan Road, Shau Kei Wan,",Shau Kei Wan
x3cw,Sister of Dumpling By Shanghai Noodles,Shanghainese,4.8,1301,hong kong,"G/F, Mount Sterling Mall, Mei Foo Sun Chuen Stage 7, Mei Foo,",Mei Foo
p856,VHHX Cart Noodles,Cart Noodles,4.8,90,hong kong,"Shop G07, G/F, One Kai Tak II, 8 Muk Ning Street, Kowloon City,",Kowloon City
k5el,Golden Chicken (Sai Wan Ho),Thai,5.0,2188,hong kong,"Shop B, G/F, Hoi Lee Building, 6 Hoi Lee Street, Sai Wan Ho,",Sai Wan Ho
e8ds,Pho Woo Viet (Kwun Tong),Pho,4.6,196,hong kong,"Shop 1A, 1st Floor, The Quayside, 77 Hoi Bund Road, Kwun Tong,",Kwun Tong
x7sn,Daniel's Restaurant (Mei Foo),Cha Chaan Teng,4.8,1685,hong kong,"N21-22, G/F, 6A&6B, Nassau St., Stage 5, Mei Foo Sun Cheun, Lai Chi Kok,Sham Shui Po,  Kl,",Mei Foo
y3po,Yun Nan Style Restaurant,Rice Noodles,5.0,208,hong kong,"G/F, 27C Hing Wah Street, Cheung Sha Wan,",Cheung Sha Wan
w9yz,Taketora Bamboo,Japanese,4.9,457,hong kong,"Shop 4, 10/F, Megabox, 38 Wang Chiu Road, Kowloon Bay,",Kowloon Bay
o57w,Eat Chinese Restaurant,Dim Sum ,4.6,51,hong kong,"G/F, Kam Kwok Building, 182-188 Junction Road, Wong Tai Sin,",Wong Tai Sin
qiis,Delicious Diner,Cha Chaan Teng,4.8,508,hong kong,"G/F, Phase 1, Mei Foo Sun Chuen, 25C Broadway Street, Mei Foo,",Mei Foo
adph,Four Ramen,Ramen,4.8,109,hong kong,"Shop C, G/F, Wing Yu Lau, 186 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
b96u,Royal Pantry,Cha Chaan Teng,4.6,24,hong kong,"Shop 5, G/F, Exchange Tower, 33 Wang Chiu Road, Kowloon Bay,",Kowloon Bay
nh2k,Pho.88 Vietnamese Noodles,Pho,4.9,95,hong kong,"Shop 4, G/F, Yiu Fai Mansion, 2-8 Tsap Fai Street, Cheung Sha Wan,",Cheung Sha Wan
h06h,PHI Coffee & Pancake (MegaBox),Western,5.0,12,hong kong,"Shop 3-4 & 9, 5/F, MegaBox, Enterprise Square Five, 38 Wang Chiu Road, Kowloon Bay,",Kowloon Bay
gal3,Three More More Workshop (Kowloon Bay),Dim Sum ,4.5,312,hong kong,"PTN of Shop 1 G/F, Enterprise Square, 9 Sheung Yuet Road, Kowloon Bay,",Kowloon Bay
x5ir,Cha Sat,Southeast Asian,4.9,942,hong kong,"Shop 39, 1/F, Exchange Tower, 33 Wang Chui Road, Kowloon Bay,",Kowloon Bay
h1ys,E.Q. Restaurant,Hong Kong,4.7,55,hong kong,"Shop A, Ground Floor, 526 Castle Peak Road, Cheung Sha Wan, Kowloon,",Cheung Sha Wan
wgwu,Youshoku Shouten,Japanese,4.9,21,hong kong,"Shop 2, G/F, The Amused, 538 Fuk Wing Street, Cheung Sha Wan,",Cheung Sha Wan
x0on,Golden Vegetarian Food Ltd.,Cantonese,5.0,1103,hong kong,"Shop F&G, G/F, Scenic Horizon, 250 Shau Kei Wan Road, Shau Kei Wan,",Shau Kei Wan
q0da,Wonderful Cafe,Cha Chaan Teng,4.8,1790,hong kong,"G/F, 160 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
w5de,Café MED (Megabox),Western,4.8,307,hong kong,"11/F, Megabox, 38 Wang Chiu Road, Kowloon Bay,",Kowloon Bay
p68u,Yakiniku Sai (Kowloon Bay),Japanese,4.9,59,hong kong,"Unit A17, 2/F, Block A, Proficient Industrial Centre, 6 Wang Kwun Road, Kowloon Bay,",Kowloon Bay
wo4b,Big Top Restaurant (Mei Foo),Hong Kong,4.7,75,hong kong,"N21-22, G/F, 6A&6B, Nassau St., Stage 5, Mei Foo Sun Cheun, Lai Chi Kok,Sham Shui Po,",Mei Foo
v2hp,CÓMMM Vietnamese Cuisine,Vietnamese,4.5,411,hong kong,"SHOP 3, 8/F, MEGABOX, 38 WANG CHIU ROAD, KOWLOON BAY,",Kowloon Bay
v6hj,Coffee Question,Coffee,4.8,272,hong kong,"Shop G61，G/F Lai Sun Commercial Centre, 593-595 Fuk Wa Street, Lai Chi Kok,",Lai Chi Kok
v3jo,Mint & Basil (Sai Wan Ho),Thai,4.9,45,hong kong,"Shop GA 4-7, G/F, Site A, Lei King Wan, Sai Wan Ho,",Sai Wan Ho
v5nr,Coco Shop (Sai Wan Ho),Hong Kong,4.6,620,hong kong,"G/F, 156 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
pjb4,Simple EL,Western,4.8,45,hong kong,"Shop A, G/F, Lok Kwan House, 280-288 Shau Kei Wan Road, Shau Kei Wan,",Shau Kei Wan
v1fs,Bryan L Kitchen,Noodles,4.8,578,hong kong,"SHOP I, G/F, GREEN COURT, 498 UN CHAU ST, CHEUNG SHA WAN,",Cheung Sha Wan
w6mw,Rhino Kitchen,Western,4.8,353,hong kong,"G/F, Youth Outreach Jockey Club Building, 2 Holy Cross Path, Sai Wan Ho,",Sai Wan Ho
um9s,Taste Noodles,Cart Noodles,4.9,193,hong kong,"G/F, 514-516 Castle Peak Road, Lai Chi Kok,",Lai Chi Kok
b1g6,Tung Kiu Restaurant,Hong Kong,4.8,987,hong kong,"Shop E, G/F, Po Fuk Building, 312-322 Shau Kei Wan Road, Shau Kei Wan,",Shau Kei Wan
obfs,Mano,Pizza,4.5,16,hong kong,"Shop 4, 1/F, The Quayside, 77 Hoi Bun Road, Kwun Tong,",Kwun Tong
djxl,Taste Dumpling,Dumpling,4.7,20,hong kong,"Shop 7-8, G/F, Winsum Industrial Building, 588-592 Castle Peak Road, Cheung Sha Wan,",Cheung Sha Wan
uqsd,Pho Le (Festival Walk),Pho,4.8,387,hong kong,"Unit L2-28, Level 2, Festival Walk, 80 Tat Chee Avenue, Kowloon Tong,",Kowloon Tong
x4yt,YuRakuTei Japanese Restaurant,Japanese,4.8,237,hong kong,"Shop 8, G/F, 3B Nassau Street, Mei Foo,",Mei Foo
v0wt,DK Pizza Cafe (Lai Chi Kok),Pizza,4.9,2006,hong kong,"Shop 4, G/F, The Sorentino, 483 Shun Ning Road, Cheung Sha Wan,",Cheung Sha Wan
t4uf,Young Boss Yummy Food (Tai On Building),Shanghainese,4.7,145,hong kong,"Shop A72A, G/F, Tai On Building, 57-87 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
ynhp,#HAPi x YMS Cafe (Zero Carbon Park),Western,5.0,43,hong kong,"G/F, Souvenir Shop, Zero Carbon Park, 8 Sheung Yuet Road, Kowloon Bay,",Kowloon Bay
c7dz,Peony Cafe,Western,4.9,757,hong kong,"Shop G, G/F, Fook King Court, 117-119 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
hrbv,Once Upon A Time Restaurant,Hong Kong,4.8,234,hong kong,"Shop C, G/F, Metro Mansion, 251-261 Shau Kei Wan Road, Shau Kei Wan,",Shau Kei Wan
w8kp,Leung Kee,Hong Kong,4.7,93,hong kong,"Shop C7-C8, Cooked Food Centre, G/F, Sai Wan Ho Municipal Services Building, 12 Tai On Street, Sai Wan Ho,",Sai Wan Ho
wzuw,Thai Viet Style,Thai,4.8,54,hong kong,"Shop 2, G/F, The Sorentino, 483 Shun Ning Road, Cheung Sha Wan,",Cheung Sha Wan
tcyn,Springtide,International,3.7,15,hong kong,"Shop 1, G/F, The Amused, 538 Fuk Wing Street , Lai Chi Kok,",Lai Chi Kok
s6kn,Ocean Empire Food Shop (Mei Foo),Congee,4.7,892,hong kong,"Shop 43, G/F, 28B Nassau Street, Mei Foo Shun Chuen,, Mei Foo,",Mei Foo
w3iz,Sun Wing Hing Congee Shop,Congee,4.9,2636,hong kong,"G/F, Dollar Mansion, 152-154 Shau Kei Wan Road, Sai Wan Ho,",Shau Kei Wan
w4co,The Salted Pig (Sai Wan Ho),Western,4.8,266,hong kong,"Shop GB8-10, G/F, Site B, Lei King Wan, 45 Tai Hong Street, Sai Wan Ho,",Sai Wan Ho
xgj4,Happy Night with Gaga Wuwu,Taiwanese,4.7,90,hong kong,"G/F, 273 Shau Kei Wan Road, Shau Kei Wan,",Shau Kei Wan
djah,3dots.,Western,4.8,52,hong kong,"1/F, Fat Cheong Group Building, 93 Wai Yip Street, Kwun Tong,",Kwun Tong
edbp,Dragon Siu Mei Restaurant,Cha Chaan Teng,5.0,35,hong kong,"Shop G1B, G/F, International Plaza, 20 Sheung Yuet Road, Kowloon Bay,",Kowloon Bay
tole,K-Town,Korean,4.6,20,hong kong,"Shop 1C, 1/F, The Quayside, 77 Hoi Bun Road, Kwun Tong,",Kwun Tong
x3av,Momo Classic (Lok Fu),Cha Chaan Teng,4.9,2537,hong kong,"Shop Nos. U210, U211, U213, UG 2/F Zone B, Lok Fu Place, 198 Junction Road, Wong Tai Sin, Kowloon,",Wong Tai Sin
jr6k,Double Happiness Braised Dish (Lok Fu),Chiu Chow,4.8,40,hong kong,"Stall 430, G/F, Lok Fu Place (Area 2), Lok Fu Estate, 198 Junction Road, Wang Tau Hom,",Lok Fu
w2kk,Friends Cafe,Cha Chaan Teng,4.6,230,hong kong,"Shop W3, 1/F, Manulife Tower, 83 Hoi Bun Road, Ngau Tau Kok,",Ngau Tau Kok
yac0,Viet Nam Old Street,Vietnamese,2.4,10,hong kong,"Shop A, G/F, Lei King Mansion, 93 Nam On Street, Shau Kei Wan,",Shau Kei Wan
zgjh,Veggie Factory (San Po Kong),Hong Kong,4.5,17,hong kong,"G/F, 41 King Fuk Street, San Po Kong,",San Po Kong
ct6z,Fusion Thai Food,Thai,4.9,22,hong kong,"Room 113, 1/F, International Plaza, 20 Sheung Yuet Road, Kowloon Bay,",Kowloon Bay
ppk3,1705,Taiwanese,4.8,328,hong kong,"Shop 2-3, G/F, NEO, 123 Hoi Bun Road, Kwun Tong,",Kwun Tong
